age_s,urban,uniq_region,country,region2,prevalence,prev_lwr,prev_upr,sensitivity,sens_lwr,sens_upr,specificity,spec_lwr,spec_upr,age
0.29788786046939775,Rural,GH6_Western,GH6,Western,0.4519011649855976,0.3353792685657422,0.5736415120151748,0.9254147924819155,0.8283933124055907,0.9818221124907436,0.26515229620434594,0.15537579641422283,0.39846890221085984,37
0.3623943615505211,Urban,GH6_Ashanti,GH6,Ashanti,0.07484988474207627,0.03747492621895087,0.12172285448333633,0.7986616271312597,0.47239506048491886,0.959647850193298,0.030326136629235844,0.010969425689583642,0.06063757417755066,38
0.3623943615505211,Urban,GH6_Brong Ahafo,GH6,Brong Ahafo,0.13862534507751728,0.08531853282763875,0.21300053079892897,0.9144607083679267,0.7720307699407993,0.990480118101942,0.12478366116845503,0.06591342330070038,0.20269415465936472,38
0.3623943615505211,Urban,GH6_Central,GH6,Central,0.17321095468145828,0.10481645212043388,0.26103342287858794,0.8850851181571456,0.7262782056599167,0.9770354217400535,0.09593446747798821,0.047425090558802604,0.16631538602645451,38
0.3623943615505211,Urban,GH6_Eastern,GH6,Eastern,0.14414723264176205,0.08505119432122515,0.2242219467815574,0.8902543000949872,0.7182299611573734,0.9828406558849748,0.09490159844000315,0.04756509752217872,0.1687384612295573,38
0.3623943615505211,Urban,GH6_Greater Accra,GH6,Greater Accra,0.07523059779234315,0.04116642063964076,0.12096978606310144,0.7780765713563095,0.4467936872870895,0.9542275656159395,0.036468594156222674,0.015212947583291784,0.06836382656054056,38
0.3623943615505211,Urban,GH6_Northern,GH6,Northern,0.13338202421507275,0.07417017192161282,0.20553825891047064,0.9166811725640323,0.7659931226805822,0.996701771706628,0.16712110118386445,0.08565457465359412,0.2806269341989112,38
0.3623943615505211,Urban,GH6_Upper East,GH6,Upper East,0.06045924178126405,0.025826017185080884,0.12003014782582042,0.6587964474585498,0.18355991859631166,0.929773893668113,0.04054547056696145,0.014980088339421094,0.08159513848243918,38
0.3623943615505211,Urban,GH6_Upper West,GH6,Upper West,0.12208835862963469,0.04985998909170101,0.21070762628204437,0.9072743546588192,0.679774591489266,0.9971588515025807,0.15922778462958184,0.06414169617014863,0.2906973035739754,38
0.3623943615505211,Urban,GH6_Volta,GH6,Volta,0.10252723727754168,0.0550888123793341,0.16790571437529986,0.8389858037042726,0.5598885587954696,0.975263117218133,0.08558979223195397,0.038351100271404995,0.160293781121963,38
0.3623943615505211,Urban,GH6_Western,GH6,Western,0.18952449731361737,0.11263079763641197,0.29413969685224733,0.7112130674846567,0.376341202889776,0.9266359659652479,0.08448403751530635,0.03917429403799635,0.1587050398973652,38
0.3623943615505211,Rural,GH6_Ashanti,GH6,Ashanti,0.2784943252611743,0.17181307014103667,0.4127504520727319,0.959851260013636,0.8933636818857829,0.9936681011356858,0.14916821464884075,0.0668929886418807,0.27278225764442454,38
0.3623943615505211,Rural,GH6_Brong Ahafo,GH6,Brong Ahafo,0.33103279000855196,0.22622187591055182,0.44210993169139234,0.9737490844800366,0.9302864210043967,0.9954298645740625,0.40707440123849403,0.27491949638096763,0.5575054800275653,38
0.3623943615505211,Rural,GH6_Central,GH6,Central,0.4414482426009574,0.32624538010548315,0.5579594412266883,0.9701921671851861,0.9285329081587104,0.9932645027634386,0.3210252427066853,0.20308093581787937,0.45955998804499126,38
0.3623943615505211,Rural,GH6_Eastern,GH6,Eastern,0.37478278502575174,0.2668610634176155,0.49155998701835546,0.9734579526332975,0.9323523198700937,0.9954359630979963,0.30261667775492185,0.18205061026941094,0.440547419185003,38
0.3623943615505211,Rural,GH6_Greater Accra,GH6,Greater Accra,0.23175465381923543,0.11110119698471227,0.385130119326327,0.9494527111814399,0.8344742290598169,0.995262178067916,0.15265490169363025,0.05670439610019043,0.29748419185587205,38
0.3623943615505211,Rural,GH6_Northern,GH6,Northern,0.4013368085974494,0.29731379997212876,0.5139684644291732,0.9708608380078104,0.9272808228721614,0.9939207202101115,0.4773569588995592,0.3371484753667415,0.6166479946450172,38
0.3623943615505211,Rural,GH6_Upper East,GH6,Upper East,0.1467734373972923,0.0800481789644581,0.23600943919338363,0.9212030157648748,0.7538723020264892,0.986621956989894,0.139779882962844,0.06879211895332238,0.23274306336550055,38
0.3623943615505211,Rural,GH6_Upper West,GH6,Upper West,0.40306471914237313,0.28272801124170827,0.5367318261397523,0.980020688696853,0.9442216112698631,0.9975721957603482,0.5131015627243781,0.3514364484347783,0.6803149480866144,38
0.3623943615505211,Rural,GH6_Volta,GH6,Volta,0.28737414523009736,0.18660009743991482,0.4014408535403708,0.9571314574906863,0.8864658643078178,0.9919582091442396,0.25774552587112587,0.1396862914492935,0.40084960950101756,38
0.3623943615505211,Rural,GH6_Western,GH6,Western,0.45705727030764953,0.3404006498451829,0.578641599279832,0.9291293552047262,0.8353139092303639,0.9829838160736448,0.26755370065444195,0.15717353669291928,0.4024601519775294,38
0.42690086263164445,Urban,GH6_Ashanti,GH6,Ashanti,0.07605246448848446,0.03791671846077357,0.12370725852396969,0.8050479759414878,0.4821303708071106,0.9617745505557871,0.03089151317823959,0.011153819600859056,0.061684478047677065,39
0.42690086263164445,Urban,GH6_Brong Ahafo,GH6,Brong Ahafo,0.14097200113274,0.08666807449451064,0.21682978366047398,0.9149368992046844,0.7732389762797619,0.9906672643642316,0.1274649898631015,0.06748895256803776,0.20726037213376441,39
0.42690086263164445,Urban,GH6_Central,GH6,Central,0.17604849395636776,0.10648928216311264,0.26471251145668206,0.8887013557569742,0.735136300885414,0.9781569503008268,0.09768166478489015,0.04815607988982707,0.16975165815437587,39
0.42690086263164445,Urban,GH6_Eastern,GH6,Eastern,0.14619314012964166,0.08609515362433215,0.2277043230155707,0.8921603209591509,0.7207090824867756,0.9833940023388508,0.09660054642954236,0.04825071834607606,0.17109883030267672,39
0.42690086263164445,Urban,GH6_Greater Accra,GH6,Greater Accra,0.07690533419965923,0.042150805737918004,0.12317669885695724,0.7852165324972652,0.4563315437823948,0.9562589438801107,0.03736731407173287,0.015629517698779884,0.069909153510827,39
0.42690086263164445,Urban,GH6_Northern,GH6,Northern,0.1359440625503875,0.07555974572852923,0.20919323118622749,0.920859754175464,0.7743490700864244,0.9968736498826156,0.16938292091848686,0.08701892703503361,0.2843068289847583,39
0.42690086263164445,Urban,GH6_Upper East,GH6,Upper East,0.062080333922787466,0.02641486179777653,0.12320444401706473,0.6666960717555896,0.19057462837818132,0.9329952534944748,0.041520660523910555,0.015407161004494244,0.08386326677279343,39
0.42690086263164445,Urban,GH6_Upper West,GH6,Upper West,0.1248193433597487,0.05080848358907865,0.215801358524066,0.9078207930984314,0.6860077592474867,0.9971804416986991,0.16188923550125514,0.06526100809236103,0.29626668679348983,39
0.42690086263164445,Urban,GH6_Volta,GH6,Volta,0.10461667032540226,0.05619286852719925,0.17084041240629932,0.8457693717149654,0.5738099408343552,0.9771514475587681,0.08665774305332005,0.038861193051280496,0.16207577357526304,39
0.42690086263164445,Urban,GH6_Western,GH6,Western,0.19275692143537923,0.11418712285311935,0.2980562718328564,0.7218110691165089,0.3904925391204481,0.9308378099911997,0.08545926729315985,0.039076343079956576,0.16096427771114424,39
0.42690086263164445,Rural,GH6_Ashanti,GH6,Ashanti,0.2818903723029354,0.17452561479458728,0.41835325083945746,0.9614611174204679,0.8967505359407152,0.9940313306280165,0.15157824690613467,0.06788102333533394,0.27630679463699676,39
0.42690086263164445,Rural,GH6_Brong Ahafo,GH6,Brong Ahafo,0.3353443518495749,0.22955744541544548,0.44670861341746815,0.9739651877572049,0.9296634337884931,0.9954149620001318,0.41287972063234346,0.27824697981817015,0.5649648235297321,39
0.42690086263164445,Rural,GH6_Central,GH6,Central,0.44629487246932836,0.3308889762475604,0.5631132179709514,0.9712296059014914,0.9310877185410726,0.993538141543219,0.32535585721015603,0.20595075958486028,0.4653476563082403,39
0.42690086263164445,Rural,GH6_Eastern,GH6,Eastern,0.37861881112454465,0.27032702495189015,0.49644699551711513,0.9740087233993896,0.9332471836446736,0.9955422252671328,0.3067354256274453,0.18419315267077685,0.44356996473501614,39
0.42690086263164445,Rural,GH6_Greater Accra,GH6,Greater Accra,0.23591461401740008,0.1136806021229404,0.39079840730815363,0.9516076492598265,0.8423056593208508,0.9954865774531345,0.1558796269600104,0.05824311857780784,0.30356372642020635,39
0.42690086263164445,Rural,GH6_Northern,GH6,Northern,0.4066114789739365,0.3019365961827886,0.5197546983080354,0.972448391748645,0.930454534797172,0.9944590133509575,0.4813412658848455,0.33925893001041496,0.6208790483505773,39
0.42690086263164445,Rural,GH6_Upper East,GH6,Upper East,0.1502981832122709,0.08227981527649218,0.2414257738604596,0.9241658782472516,0.7632456468612863,0.9871235037975988,0.1427680633384233,0.07063640436626291,0.2380917800473841,39
0.42690086263164445,Rural,GH6_Upper West,GH6,Upper West,0.4091582726362429,0.2883400123837245,0.544430396026895,0.9801879136270671,0.9446738409362949,0.9975574755449056,0.5179504392956983,0.35452077529154,0.6848854299251032,39
0.42690086263164445,Rural,GH6_Volta,GH6,Volta,0.291983752459613,0.18966807209291667,0.40704230264036134,0.9592442507783794,0.8913249339854268,0.9925923218367505,0.2603273658183907,0.1412712618308932,0.4049181416090294,39
0.42690086263164445,Rural,GH6_Western,GH6,Western,0.4622224934513324,0.34462889752668535,0.583651790057063,0.9326516415113971,0.8420902009996597,0.9842685762007821,0.26997762695115685,0.1581265090317985,0.4052196200852878,39
0.4914073637127678,Urban,GH6_Ashanti,GH6,Ashanti,0.0772765593670501,0.038579149223008154,0.1256519331315783,0.8112285380077812,0.492209694125978,0.964134781802724,0.03147004158217096,0.01128408502423217,0.06273494380591411,40
