age_s,urban,uniq_region,country,region2,prevalence,prev_lwr,prev_upr,sensitivity,sens_lwr,sens_upr,specificity,spec_lwr,spec_upr,age
1.3944983788484944,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.483277793111428,0.38303434929921515,0.5815747680821224,0.9065159692656117,0.8209719986958673,0.9651446511866408,0.15354863650417433,0.07790758980431892,0.2645886855284753,54
1.3944983788484944,Rural,TG6_plateaux,TG6,plateaux,0.6397308478321084,0.555895073949546,0.7155131831423036,0.9450465145806238,0.9036726934977358,0.9755053479834067,0.28180056596330794,0.18176938238819967,0.39688500335145666,54
1.3944983788484944,Rural,TG6_savanes,TG6,savanes,0.384656593005261,0.30370100734409916,0.4653701085145202,0.8765656091926327,0.7872576871596416,0.9351460041110805,0.11754164032188454,0.06900313275690789,0.1769905526742702,54
1.4590048799296178,Urban,TG6_centrale,TG6,centrale,0.30276501002569656,0.16867199927659132,0.447149709435462,0.7011339876768323,0.4998834313034741,0.8684390010150966,0.09881347263225966,0.04187792344017888,0.19677763589725167,55
1.4590048799296178,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.09934170663158813,0.06303191953597989,0.14418011231361036,0.557665653164803,0.30040779010799457,0.759084151029637,0.04484513534436816,0.020225164561749383,0.0779601814170574,55
1.4590048799296178,Urban,TG6_kara,TG6,kara,0.3842224680368098,0.24133122518860994,0.5535674090304685,0.6576882567698894,0.44944119585215886,0.8392421940189608,0.07855481229190661,0.007497085539054516,0.19256836125461138,55
1.4590048799296178,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.20928226331145872,0.10474698763292155,0.3720625061964655,0.680533792943788,0.4296515075781595,0.8683332538007787,0.07699064157994545,0.023545620928467775,0.18868086590581998,55
1.4590048799296178,Urban,TG6_plateaux,TG6,plateaux,0.343204250865072,0.2172302494570901,0.5016233450291641,0.7401601969908829,0.5619178823565744,0.8932306423259074,0.1153029899028955,0.04157858604506411,0.23275681890645064,55
1.4590048799296178,Urban,TG6_savanes,TG6,savanes,0.12423867610613494,0.050126725072351185,0.21785514331376318,0.6046447353388681,0.36738861487967467,0.8022951533319278,0.060260567924127886,0.020455881380878765,0.13055520041821142,55
1.4590048799296178,Rural,TG6_centrale,TG6,centrale,0.6967745861668004,0.6045655061535327,0.7834051903119876,0.93119356966451206,0.8817722394989593,0.9694097643002487,0.22695386512362872,0.12720920806382868,0.3612334660249149,55
1.4590048799296178,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.35715023680729896,0.10670197820381892,0.7179106886395894,0.8536815330152864,0.5592628737038797,0.970052876411524,0.17976095076736293,0.011938822668808252,0.6822918185117296,55
1.4590048799296178,Rural,TG6_kara,TG6,kara,0.6955790454638716,0.6089440109269909,0.776277518174159,0.9088264832517174,0.8401856587199497,0.9544337979433842,0.3387795894929096,0.20293762121228356,0.5101494535009367,55
1.4590048799296178,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.48899462722068193,0.38755298052263615,0.5881689315844348,0.9095906942229129,0.8241486691026624,0.9673824557561005,0.15626523119886365,0.07874624457151665,0.27231895567197123,55
1.4590048799296178,Rural,TG6_plateaux,TG6,plateaux,0.6445923913745495,0.5598655132029052,0.7206187872478971,0.9467081168754232,0.9053549893127756,0.9766897057800513,0.2824618600517467,0.18015995698848733,0.4005909380896119,55
1.4590048799296178,Rural,TG6_savanes,TG6,savanes,0.38970921664050084,0.3076283221209338,0.47178352505254684,0.8784144610471892,0.7876743421153671,0.9374103177791586,0.11836017111849069,0.06879897929634596,0.18016765081874067,55
1.523511381010741,Urban,TG6_centrale,TG6,centrale,0.3080318176715288,0.17228086000805976,0.45499496466828426,0.7074327803794574,0.5054915603327769,0.8738630511315463,0.09983693977560729,0.04192132772143105,0.19957998291601217,56
1.523511381010741,Urban,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.10134192019574584,0.06417570542373026,0.1476407804453821,0.5616118010343577,0.2971002903671521,0.7664119963683218,0.04517263795022938,0.01993208740762547,0.07945722998297716,56
1.523511381010741,Urban,TG6_kara,TG6,kara,0.390031916733842,0.24595677095580956,0.5607527820495352,0.6618180398110104,0.45226190283343026,0.8438938907386151,0.08042003840961817,0.007675307839922833,0.19798066458612593,56
1.523511381010741,Urban,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.21306684226721384,0.10704164567899059,0.37733547238866577,0.68860174895688,0.4381875207244056,0.8759372262690286,0.07848341196455218,0.023912647518095846,0.19309676652299007,56
1.523511381010741,Urban,TG6_plateaux,TG6,plateaux,0.3479609606745643,0.22031832866490902,0.5078997875248318,0.7463843193685755,0.5684406358156007,0.8975827477114909,0.11564808678983929,0.04140127477022891,0.23440881452484247,56
1.523511381010741,Urban,TG6_savanes,TG6,savanes,0.12656864953218458,0.05098169686966058,0.22199248245273406,0.608915904214392,0.36967665318658993,0.8052730471213173,0.06069594374992316,0.020545668180334906,0.13125557978183747,56
1.523511381010741,Rural,TG6_centrale,TG6,centrale,0.7019860716598924,0.609850284409681,0.7885591393585132,0.9330920638198382,0.8836082241297961,0.9710078238494396,0.22891342318842675,0.12680562586629612,0.36545890989467494,56
1.523511381010741,Rural,TG6_grande agglomeration de lome,TG6,grande agglomeration de lome,0.36172186084620234,0.10823590720197576,0.7218334435055904,0.8550907856040139,0.5547615670220859,0.9708976434790211,0.1806087152880926,0.011896010844354432,0.6825680631963104,56
1.523511381010741,Rural,TG6_kara,TG6,kara,0.7007723871936897,0.6139843756191551,0.7814006647689042,0.9102651229236183,0.8404572425514937,0.9559354383325503,0.34444893274640903,0.20527437637413898,0.5214642972015653,56
1.523511381010741,Rural,TG6_maritime (sans agglomeration de lome),TG6,maritime (sans agglomeration de lome),0.4947118053743714,0.39267217232053964,0.5953318549394299,0.9125583554744946,0.8272980040771775,0.9697629189680618,0.15902758663078279,0.07921439900477473,0.2799332129320374,56
